Datum,Uhrzeit,Druck (bar),Heizöl (Liter),IST Rücklauf (°C),IST Vorlauf (°C)
2020-01-23,13:34:00,1.6580,1231.3380,58.5540,71.2860
2020-01-23,13:35:00,1.5750,1232.5730,59.9380,68.4250
2020-01-23,13:36:00,1.4820,1231.3760,61.6450,65.4270
2020-01-23,13:37:00,1.3870,1231.5070,62.1890,64.0250
2020-01-23,13:38:00,1.3010,1231.4690,61.6520,63.4590
2020-01-23,13:39:00,1.3800,1231.3380,60.5070,63.8010
2020-01-23,13:40:00,1.5060,1231.4320,59.1210,67.3140
2020-01-23,13:41:00,1.6470,1228.7770,58.1640,70.0800
2020-01-23,13:42:00,1.7160,1229.9170,58.3910,71.6910
2020-01-23,13:43:00,1.6380,1229.9550,59.3260,70.6440
2020-01-23,13:44:00,1.5530,1230.1420,60.8340,67.2630
2020-01-23,13:45:00,1.4590,1230.0110,62.1500,64.8700
2020-01-23,13:46:00,1.3640,1230.2350,62.2580,63.9740
2020-01-23,13:47:00,1.3260,1231.3760,61.4010,63.3930
2020-01-23,13:48:00,1.4210,1228.7770,60.1240,64.7850
2020-01-23,13:49:00,1.5520,1228.8140,58.8110,68.2830
2020-01-23,13:50:00,1.6890,1228.8140,58.1490,70.6460
2020-01-23,13:51:00,1.6960,1228.8140,58.6860,71.7430
2020-01-23,13:52:00,1.6180,1230.1420,59.7920,69.6580
2020-01-23,13:53:00,1.5200,1228.9070,61.3890,66.3520
2020-01-23,13:54:00,1.4250,1228.9070,62.3260,64.6040
2020-01-23,13:55:00,1.3380,1228.8700,61.9790,63.7500
2020-01-23,13:56:00,1.3470,1228.9640,60.9980,63.3270
2020-01-23,13:57:00,1.4470,1227.4490,59.6800,65.9200
2020-01-23,13:58:00,1.5870,1226.9440,58.4710,69.2820
2020-01-23,13:59:00,1.7330,1227.5050,58.1460,71.1590
2020-01-23,14:00:00,1.6700,1227.6360,58.9810,71.5110
2020-01-23,14:01:00,1.5800,1226.1770,60.1870,68.4860
2020-01-23,14:02:00,1.4830,1227.5050,61.7040,65.5440
2020-01-23,14:03:00,1.3900,1227.4490,62.2210,64.1500
2020-01-23,14:04:00,1.3000,1227.6360,61.6600,63.5050
2020-01-23,14:05:00,1.3740,1227.3550,60.5320,63.6760
2020-01-23,14:06:00,1.4880,1227.4110,59.1350,67.1480
2020-01-23,14:07:00,1.6260,1227.4490,58.1320,69.9430
2020-01-23,14:08:00,1.7080,1227.4490,58.3270,71.5380
2020-01-23,14:09:00,1.6380,1227.5420,59.2040,70.6830
2020-01-23,14:10:00,1.5470,1227.4490,60.7220,67.4040
2020-01-23,14:11:00,1.4490,1225.1300,62.0820,64.9600
2020-01-23,14:12:00,1.3560,1226.7760,62.1630,63.8790
2020-01-23,14:13:00,1.3200,1226.2150,61.3810,63.3710
2020-01-23,14:14:00,1.4170,1226.1210,60.1220,64.7870
2020-01-23,14:15:00,1.5390,1226.0840,58.8080,68.3830
2020-01-23,14:16:00,1.6850,1224.8500,58.1050,70.6640
2020-01-23,14:17:00,1.6890,1225.0370,58.7370,71.6820
2020-01-23,14:18:00,1.6080,1223.8020,59.8120,69.6940
2020-01-23,14:19:00,1.5190,1224.9430,61.3810,66.3910
2020-01-23,14:20:00,1.4210,1226.2150,62.3870,64.5530
2020-01-23,14:21:00,1.3280,1226.1770,61.9260,63.7840
2020-01-23,14:22:00,1.3460,1225.0370,60.9880,63.3120
2020-01-23,14:23:00,1.4550,1223.8020,59.6650,66.1270
2020-01-23,14:24:00,1.5800,1225.7100,58.4860,69.3040
2020-01-23,14:25:00,1.7320,1223.8960,58.2030,71.0790
2020-01-23,14:26:00,1.6690,1225.2240,59.0840,71.4670
2020-01-23,14:27:00,1.5820,1224.9800,60.3220,68.5620
2020-01-23,14:28:00,1.4920,1223.7460,61.8530,65.6460
2020-01-23,14:29:00,1.3920,1224.8870,62.3160,64.2770
2020-01-23,14:30:00,1.3060,1225.1670,61.8060,63.5980
2020-01-23,14:31:00,1.3810,1225.0740,60.6980,63.8200
2020-01-23,14:32:00,1.5000,1222.8860,59.3090,67.3550
2020-01-23,14:33:00,1.6390,1223.9890,58.3270,70.1220
2020-01-23,14:34:00,1.7100,1223.8020,58.5440,71.6250
2020-01-23,14:35:00,1.6390,1222.3440,59.4430,70.8540
2020-01-23,14:36:00,1.5510,1222.4370,60.8300,67.4240
2020-01-23,14:37:00,1.4540,1223.8400,62.2260,65.0530
2020-01-23,14:38:00,1.3630,1222.3810,62.2990,64.1280
2020-01-23,14:39:00,1.3180,1223.7460,61.5200,63.5640
2020-01-23,14:40:00,1.4050,1223.8400,60.2220,64.7820
2020-01-23,14:41:00,1.5330,1222.2500,58.8960,68.3150
2020-01-23,14:42:00,1.6810,1221.2970,58.2080,70.6980
2020-01-23,14:43:00,1.6910,1221.2030,58.6960,71.8380
2020-01-23,14:44:00,1.6070,1222.3810,59.7240,69.9560
2020-01-23,14:45:00,1.5200,1222.2880,61.3300,66.5450
2020-01-23,14:46:00,1.4220,1221.3710,62.3330,64.7160
2020-01-23,14:47:00,1.3260,1223.7090,62.0820,63.8150
2020-01-23,14:48:00,1.3340,1223.1670,61.0440,63.3560
2020-01-23,14:49:00,1.4400,1222.2880,59.7290,65.9880
2020-01-23,14:50:00,1.5750,1221.2030,58.5220,69.2720
2020-01-23,14:51:00,1.7230,1221.1470,58.1610,71.1590
2020-01-23,14:52:00,1.6600,1221.2400,58.9790,71.5130
2020-01-23,14:53:00,1.5780,1221.3710,60.1800,68.7930
2020-01-23,14:54:00,1.4860,1221.3340,61.7840,65.7950
2020-01-23,14:55:00,1.3860,1221.4270,62.4210,64.3210
2020-01-23,14:56:00,1.2960,1222.4370,61.7600,63.6400
2020-01-23,14:57:00,1.3730,1220.1000,60.7170,63.7740
2020-01-23,14:58:00,1.4900,1219.9130,59.3280,67.1990
2020-01-23,14:59:00,1.6250,1218.6790,58.3220,70.1120
2020-01-23,15:00:00,1.7080,1219.9690,58.3610,71.7010
2020-01-23,15:01:00,1.6310,1218.8280,59.2740,71.0080
2020-01-23,15:02:00,1.5480,1218.8660,60.6980,67.5460
2020-01-23,15:03:00,1.4430,1218.7720,62.0750,65.0040
2020-01-23,15:04:00,1.3460,1218.6790,62.2040,63.9570
2020-01-23,15:05:00,1.3060,1218.7720,61.3810,63.4980
2020-01-23,15:06:00,1.3990,1220.0620,60.0900,64.7550
2020-01-23,15:07:00,1.5270,1217.4440,58.8370,68.4300
2020-01-23,15:08:00,1.6580,1218.6410,58.0440,70.6980
2020-01-23,15:09:00,1.6760,1218.6790,58.5910,71.8480
2020-01-23,15:10:00,1.5910,1218.8280,59.6140,69.8530
2020-01-23,15:11:00,1.5020,1217.5000,61.2470,66.4670
2020-01-23,15:12:00,1.4080,1218.0050,62.2770,64.6060
2020-01-23,15:13:00,1.3090,1218.6410,61.8840,63.7200
2020-01-23,15:14:00,1.3320,1218.2300,60.9960,63.3220
2020-01-23,15:15:00,1.4320,1217.4070,59.5700,66.2320
2020-01-23,15:16:00,1.5670,1217.4070,58.4150,69.3550
2020-01-23,15:17:00,1.7100,1217.5000,58.1200,71.2080
2020-01-23,15:18:00,1.6430,1215.9480,58.8980,71.4370
2020-01-23,15:19:00,1.5620,1217.2760,60.2000,68.5180
2020-01-23,15:20:00,1.4610,1217.3700,61.6650,65.5630
2020-01-23,15:21:00,1.3640,1217.5000,62.2530,64.1430
2020-01-23,15:22:00,1.2840,1217.4440,61.6720,63.5270
2020-01-23,15:23:00,1.3620,1216.6780,60.4220,63.8570
2020-01-23,15:24:00,1.4860,1216.0420,59.1430,67.4800
2020-01-23,15:25:00,1.6210,1217.4070,58.1510,70.2530
2020-01-23,15:26:00,1.6950,1214.8450,58.3270,71.6380
2020-01-23,15:27:00,1.6080,1214.8080,59.2770,70.7370
2020-01-23,15:28:00,1.5190,1214.9390,60.7730,67.2800
2020-01-23,15:29:00,1.4250,1214.8080,62.0600,64.8680
2020-01-23,15:30:00,1.3280,1214.8450,62.0990,63.8230
2020-01-23,15:31:00,1.3010,1214.8080,61.2150,63.2810
2020-01-23,15:32:00,1.3980,1214.9390,59.8950,65.1410
2020-01-23,15:33:00,1.5240,1214.8080,58.6010,68.5250
2020-01-23,15:34:00,1.6570,1214.9950,57.9760,70.7730
2020-01-23,15:35:00,1.6540,1214.9950,58.5490,71.6520
2020-01-23,15:36:00,1.5780,1214.8450,59.7290,69.6310
2020-01-23,15:37:00,1.4850,1214.6210,61.3230,66.1760
2020-01-23,15:38:00,1.3830,1214.8450,62.2430,64.4140
2020-01-23,15:39:00,1.2940,1214.9950,61.8650,63.6270
2020-01-23,15:40:00,1.3310,1214.9010,60.8300,63.2860
2020-01-23,15:41:00,1.4430,1213.5360,59.4450,66.4180
2020-01-23,15:42:00,1.5730,1213.5730,58.3000,69.4280
2020-01-23,15:43:00,1.6990,1213.4800,58.0980,71.3200
2020-01-23,15:44:00,1.6260,1213.6110,58.9450,71.3010
2020-01-23,15:45:00,1.5390,1213.6110,60.2880,68.2590
2020-01-23,15:46:00,1.4480,1214.0780,61.7300,65.3070
2020-01-23,15:47:00,1.3510,1213.5360,62.1720,64.0060
2020-01-23,15:48:00,1.2800,1213.4800,61.5450,63.4000
2020-01-23,15:49:00,1.3630,1213.7980,60.2880,64.0940
2020-01-23,15:50:00,1.4870,1213.3860,58.9350,67.6780
2020-01-23,15:51:00,1.6200,1213.4430,58.0000,70.3070
2020-01-23,15:52:00,1.6760,1212.2080,58.3590,71.6470
2020-01-23,15:53:00,1.5970,1213.6110,59.3110,70.4390
2020-01-23,15:54:00,1.5020,1212.3020,60.8100,66.9940
2020-01-23,15:55:00,1.4060,1212.4700,62.0820,64.7330
2020-01-23,15:56:00,1.3130,1211.8340,62.0430,63.7570
2020-01-23,15:57:00,1.3010,1211.1610,61.1230,63.2390
2020-01-23,15:58:00,1.4060,1211.1050,59.7870,65.5440
2020-01-23,15:59:00,1.5370,1211.0680,58.5490,68.8790
2020-01-23,16:00:00,1.6790,1211.1610,58.1030,70.9980
2020-01-23,16:01:00,1.6560,1209.7400,58.8910,71.6570
2020-01-23,16:02:00,1.5760,1210.9740,60.0190,69.2870
2020-01-23,16:03:00,1.4770,1209.6840,61.5640,66.0030
2020-01-23,16:04:00,1.3820,1211.0680,62.3920,64.4260
2020-01-23,16:05:00,1.2920,1211.1610,61.9060,63.7150
2020-01-23,16:06:00,1.3410,1211.1610,60.9050,63.5620
2020-01-23,16:07:00,1.4490,1209.8330,59.4970,66.7280
2020-01-23,16:08:00,1.5880,1208.2250,58.4740,69.7190
2020-01-23,16:09:00,1.6990,1208.2810,58.3390,71.5420
2020-01-23,16:10:00,1.6250,1208.3750,59.1840,71.2690
2020-01-23,16:11:00,1.5400,1209.5160,60.5510,68.1150
2020-01-23,16:12:00,1.4430,1211.2360,62.0190,65.3170
2020-01-23,16:13:00,1.3520,1209.5160,62.3210,64.1060
2020-01-23,16:14:00,1.2770,1208.0940,61.6010,63.6180
2020-01-23,16:15:00,1.3700,1208.5060,60.3880,64.2400
2020-01-23,16:16:00,1.4980,1207.5520,59.0740,67.8190
2020-01-23,16:17:00,1.6380,1208.3750,58.1640,70.4170
2020-01-23,16:18:00,1.6840,1208.5990,58.5910,71.7650
2020-01-23,16:19:00,1.6050,1207.1410,59.6020,70.3830
2020-01-23,16:20:00,1.5160,1208.4120,61.0980,67.0530
2020-01-23,16:21:00,1.4270,1208.2250,62.3040,64.8990
2020-01-23,16:22:00,1.3270,1208.4120,62.1820,63.8960
2020-01-23,16:23:00,1.3110,1208.3190,61.2520,63.4370
2020-01-23,16:24:00,1.4170,1208.3190,60.0020,65.4880
2020-01-23,16:25:00,1.5340,1207.0470,58.7350,68.9520
2020-01-23,16:26:00,1.6770,1207.1410,58.1730,70.9590
2020-01-23,16:27:00,1.6520,1207.0470,58.9620,71.7770
2020-01-23,16:28:00,1.5680,1206.9540,60.0090,69.2770
2020-01-23,16:29:00,1.4750,1207.0470,61.6690,66.1400
2020-01-23,16:30:00,1.3840,1208.3190,62.3800,64.4750
2020-01-23,16:31:00,1.2880,1206.9910,62.0580,63.8130
2020-01-23,16:32:00,1.3290,1208.4120,60.9520,63.4610
2020-01-23,16:33:00,1.4420,1208.3190,59.6140,66.5940
2020-01-23,16:34:00,1.5830,1207.1780,58.5200,69.6160
2020-01-23,16:35:00,1.6990,1205.9440,58.3300,71.5550
2020-01-23,16:36:00,1.6240,1204.8590,59.2990,71.3740
2020-01-23,16:37:00,1.5390,1207.1780,60.5730,68.2590
2020-01-23,16:38:00,1.4460,1205.8130,62.1500,65.4440
2020-01-23,16:39:00,1.3540,1205.9060,62.4700,64.3060
2020-01-23,16:40:00,1.2790,1206.9910,61.7870,63.7130
2020-01-23,16:41:00,1.3660,1207.0470,60.5540,64.1720
2020-01-23,16:42:00,1.4910,1205.4390,59.2520,67.8240
2020-01-23,16:43:00,1.6270,1206.0000,58.2760,70.4220
2020-01-23,16:44:00,1.6770,1204.5790,58.6200,71.9210
2020-01-23,16:45:00,1.5990,1204.5790,59.5650,70.6290
2020-01-23,16:46:00,1.5080,1204.5410,61.0640,67.1210
2020-01-23,16:47:00,1.4150,1204.5410,62.3480,64.9310
2020-01-23,16:48:00,1.3220,1204.7660,62.2920,63.9910
2020-01-23,16:49:00,1.2940,1204.7660,61.4520,63.4880
2020-01-23,16:50:00,1.3900,1204.5410,60.1240,65.2140
2020-01-23,16:51:00,1.5230,1204.5410,58.8520,68.6960
2020-01-23,16:52:00,1.6660,1203.7560,58.2540,71.0570
2020-01-23,16:53:00,1.6480,1204.6720,58.8690,71.8960
2020-01-23,16:54:00,1.5700,1203.4750,59.9920,69.4870
2020-01-23,16:55:00,1.4790,1204.7100,61.5470,66.2590
2020-01-23,16:56:00,1.3840,1203.9430,62.4210,64.4990
2020-01-23,16:57:00,1.2880,1204.6720,62.0550,63.7760
2020-01-23,16:58:00,1.3220,1203.3070,60.9880,63.4130
2020-01-23,16:59:00,1.4350,1203.2510,59.6040,66.5570
2020-01-23,17:00:00,1.5690,1203.1200,58.5320,69.6330
2020-01-23,17:01:00,1.6930,1202.1660,58.3170,71.4350
2020-01-23,17:02:00,1.6220,1202.4280,59.1600,71.3910
2020-01-23,17:03:00,1.5340,1203.3070,60.4710,68.3640
2020-01-23,17:04:00,1.4500,1202.2970,61.9870,65.4440
2020-01-23,17:05:00,1.3480,1201.9790,62.4160,64.2260
2020-01-23,17:06:00,1.2700,1203.2140,61.7770,63.5930
2020-01-23,17:07:00,1.3490,1200.6140,60.5660,64.0380
2020-01-23,17:08:00,1.4710,1202.2410,59.1620,67.7220
2020-01-23,17:09:00,1.6150,1201.9790,58.2540,70.2830
2020-01-23,17:10:00,1.6770,1201.9230,58.6100,71.7940
2020-01-23,17:11:00,1.5920,1202.1100,59.4840,70.7290
2020-01-23,17:12:00,1.5100,1201.9230,60.9760,67.2600
2020-01-23,17:13:00,1.4110,1200.6140,62.3070,64.9900
2020-01-23,17:14:00,1.3210,1200.7830,62.2410,63.9990
2020-01-23,17:15:00,1.2830,1202.2040,61.4110,63.4640
2020-01-23,17:16:00,1.3830,1201.3810,60.0560,65.1120
2020-01-23,17:17:00,1.5160,1200.6520,58.8940,68.6270
2020-01-23,17:18:00,1.6510,1200.7830,58.1730,70.8520
2020-01-23,17:19:00,1.6450,1200.6520,58.8760,71.8400
2020-01-23,17:20:00,1.5690,1200.6140,59.9290,69.7070
2020-01-23,17:21:00,1.4750,1200.6520,61.5080,66.3790
2020-01-23,17:22:00,1.3810,1200.6890,62.4600,64.6500
2020-01-23,17:23:00,1.2930,1200.7450,62.0970,63.8470
2020-01-23,17:24:00,1.3140,1200.7830,61.0640,63.4130
2020-01-23,17:25:00,1.4240,1199.2310,59.7290,66.3760
2020-01-23,17:26:00,1.5610,1199.4180,58.5860,69.4330
2020-01-23,17:27:00,1.6890,1198.1830,58.3050,71.3180
2020-01-23,17:28:00,1.6180,1198.1460,59.0990,71.4300
2020-01-23,17:29:00,1.5350,1198.0900,60.4460,68.4860
2020-01-23,17:30:00,1.4430,1197.9590,61.9110,65.6390
2020-01-23,17:31:00,1.3500,1199.3240,62.3770,64.3450
2020-01-23,17:32:00,1.2610,1198.2390,61.8450,63.6590
2020-01-23,17:33:00,1.3430,1198.0520,60.6420,63.9330
2020-01-23,17:34:00,1.4640,1198.0520,59.3450,67.4560
2020-01-23,17:35:00,1.6000,1197.4540,58.3640,70.2050
2020-01-23,17:36:00,1.6710,1196.9490,58.5400,71.8010
2020-01-23,17:37:00,1.5890,1196.7810,59.5090,70.7730
2020-01-23,17:38:00,1.5040,1198.0900,60.9760,67.3210
2020-01-23,17:39:00,1.4090,1196.5940,62.3210,65.0650
2020-01-23,17:40:00,1.3170,1198.2770,62.3480,64.0180
2020-01-23,17:41:00,1.2830,1198.0900,61.5110,63.5980
2020-01-23,17:42:00,1.3800,1196.8560,60.2290,64.9920
2020-01-23,17:43:00,1.5070,1197.3610,58.9160,68.6490
2020-01-23,17:44:00,1.6460,1196.7250,58.2780,70.8220
2020-01-23,17:45:00,1.6390,1196.7250,58.9060,71.8620
2020-01-23,17:46:00,1.5650,1196.9120,59.9530,69.7380
2020-01-23,17:47:00,1.4710,1195.5840,61.5160,66.3810
2020-01-23,17:48:00,1.3820,1196.9120,62.3770,64.6380
2020-01-23,17:49:00,1.2870,1197.5850,62.1140,63.8520
2020-01-23,17:50:00,1.3020,1196.5940,61.1050,63.4420
2020-01-23,17:51:00,1.4170,1196.8180,59.6600,66.3740
2020-01-23,17:52:00,1.5450,1196.5380,58.5420,69.5500
2020-01-23,17:53:00,1.6840,1195.5840,58.2950,71.4230
2020-01-23,17:54:00,1.6180,1196.9120,59.0960,71.5400
2020-01-23,17:55:00,1.5350,1196.7250,60.4000,68.5420
2020-01-23,17:56:00,1.4400,1195.5840,61.9480,65.6200
2020-01-23,17:57:00,1.3420,1196.7250,62.4190,64.2940
2020-01-23,17:58:00,1.2560,1196.6310,61.7740,63.7540
2020-01-23,17:59:00,1.3330,1196.7810,60.6710,63.8690
2020-01-23,18:00:00,1.4560,1195.4910,59.3330,67.4780
2020-01-23,18:01:00,1.5960,1195.5840,58.3540,70.1700
2020-01-23,18:02:00,1.6660,1195.3600,58.5400,71.7450
2020-01-23,18:03:00,1.5870,1195.4910,59.4840,70.9250
2020-01-23,18:04:00,1.5070,1195.5840,60.9540,67.4560
2020-01-23,18:05:00,1.4120,1195.5840,62.3260,65.0850
2020-01-23,18:06:00,1.3190,1195.4910,62.3950,64.0860
2020-01-23,18:07:00,1.2780,1194.0690,61.5250,63.5270
2020-01-23,18:08:00,1.3690,1195.5470,60.2730,64.8380
2020-01-23,18:09:00,1.4990,1195.5840,59.0230,68.4030
2020-01-23,18:10:00,1.6380,1194.1630,58.2660,70.8250
2020-01-23,18:11:00,1.6400,1194.2560,58.9010,71.7870
2020-01-23,18:12:00,1.5690,1195.5840,59.9820,69.8870
2020-01-23,18:13:00,1.4790,1195.3600,61.5230,66.5640
2020-01-23,18:14:00,1.3810,1194.1250,62.4920,64.6750
2020-01-23,18:15:00,1.2870,1192.7040,62.1940,63.9890
2020-01-23,18:16:00,1.2990,1194.1250,61.1760,63.4660
2020-01-23,18:17:00,1.4020,1195.3600,59.8510,66.1520
2020-01-23,18:18:00,1.5410,1194.1630,58.7060,69.2990
2020-01-23,18:19:00,1.6840,1191.5640,58.3490,71.2500
2020-01-23,18:20:00,1.6160,1192.8540,59.1380,71.6060
2020-01-23,18:21:00,1.5310,1194.3120,60.4320,68.8010
2020-01-23,18:22:00,1.4470,1193.0220,61.9770,65.7390
2020-01-23,18:23:00,1.3470,1192.9290,62.5090,64.3530
2020-01-23,18:24:00,1.2560,1194.3500,61.8570,63.7300
2020-01-23,18:25:00,1.3270,1192.9850,60.7880,63.8110
2020-01-23,18:26:00,1.4470,1192.7980,59.4720,67.1630
2020-01-23,18:27:00,1.5820,1193.0220,58.4130,70.2440
2020-01-23,18:28:00,1.6640,1191.0210,58.5640,71.7380
2020-01-23,18:29:00,1.5870,1191.5260,59.5210,70.9440
2020-01-23,18:30:00,1.5010,1191.7130,60.8980,67.6140
2020-01-23,18:31:00,1.4130,1191.5260,62.2800,65.1750
2020-01-23,18:32:00,1.3170,1191.7510,62.3770,64.1180
2020-01-23,18:33:00,1.2670,1191.6570,61.6380,63.6520
2020-01-23,18:34:00,1.3600,1192.3860,60.3490,64.7240
2020-01-23,18:36:00,1.6290,1191.7510,58.2930,70.7590
2020-01-23,18:37:00,1.6370,1190.3290,58.8720,71.9670
2020-01-23,18:38:00,1.5620,1191.7510,59.8680,70.0650
2020-01-23,18:39:00,1.4730,1190.3850,61.4790,66.6870
2020-01-23,18:40:00,1.3810,1190.1610,62.4970,64.7410
2020-01-23,18:41:00,1.2880,1190.3290,62.2360,63.9080
2020-01-23,18:42:00,1.2910,1192.8540,61.1790,63.5250
2020-01-23,18:43:00,1.3930,1191.5260,59.9160,65.8950
2020-01-23,18:44:00,1.5300,1190.3850,58.7130,69.2450
2020-01-23,18:45:00,1.6660,1189.2820,58.3050,71.3670
2020-01-23,18:46:00,1.6140,1190.3850,59.0990,71.6990
2020-01-23,18:47:00,1.5330,1189.0580,60.2900,69.0280
2020-01-23,18:48:00,1.4420,1190.1980,61.8550,65.8950
2020-01-23,18:49:00,1.3490,1190.5540,62.5850,64.4700
2020-01-23,18:50:00,1.2580,1190.5160,61.9280,63.8450
2020-01-23,18:51:00,1.3150,1190.3290,60.8340,63.7930
2020-01-23,18:52:00,1.4320,1190.1610,59.5530,67.1450
2020-01-23,18:53:00,1.5720,1189.5630,58.5050,69.9630
2020-01-23,18:54:00,1.6650,1187.5990,58.5270,71.7620
2020-01-23,18:55:00,1.5890,1189.0020,59.4090,71.2010
2020-01-23,18:56:00,1.5030,1189.0020,60.8470,67.8460
2020-01-23,18:57:00,1.4100,1187.8240,62.1940,65.2900
2020-01-23,18:58:00,1.3170,1187.5060,62.3900,64.2060
2020-01-23,18:59:00,1.2580,1190.1980,61.6840,63.7060
2020-01-23,19:00:00,1.3450,1190.6100,60.4490,64.5380
2020-01-23,19:01:00,1.4670,1189.0580,59.1450,68.0760
2020-01-23,19:02:00,1.6140,1187.8240,58.3370,70.7220
2020-01-23,19:03:00,1.6380,1189.0020,58.7400,71.9140
2020-01-23,19:04:00,1.5590,1187.7300,59.7940,70.2630
2020-01-23,19:05:00,1.4710,1187.6370,61.3690,66.9090
2020-01-23,19:06:00,1.3800,1187.5990,62.4900,64.8330
2020-01-23,19:07:00,1.2860,1187.7860,62.2850,63.9810
2020-01-23,19:08:00,1.2810,1188.8710,61.3180,63.5790
2020-01-23,19:09:00,1.3880,1187.6370,60.0140,65.6420
2020-01-23,19:10:00,1.5170,1187.8240,58.8330,69.0720
2020-01-23,19:11:00,1.6580,1186.3090,58.3710,71.1710
2020-01-23,19:12:00,1.6170,1187.7860,59.0770,71.8500
2020-01-23,19:13:00,1.5370,1186.3090,60.3000,69.0790
2020-01-23,19:14:00,1.4420,1185.2620,61.8570,66.0100
2020-01-23,19:15:00,1.3460,1185.4490,62.5410,64.4650
2020-01-23,19:16:00,1.2530,1185.2620,62.0210,63.7910
2020-01-23,19:17:00,1.3080,1186.6450,60.9080,63.6450
2020-01-23,19:18:00,1.4270,1186.5520,59.5600,66.9600
2020-01-23,19:19:00,1.5550,1185.1680,58.5320,69.8410
2020-01-23,19:20:00,1.6660,1185.1310,58.5440,71.6990
2020-01-23,19:21:00,1.5880,1183.9340,59.3430,71.2570
2020-01-23,19:22:00,1.5000,1184.4950,60.7950,67.9780
2020-01-23,19:23:00,1.4100,1183.8590,62.2160,65.4390
2020-01-23,19:24:00,1.3200,1184.5320,62.4430,64.2910
2020-01-23,19:25:00,1.2520,1186.3090,61.7330,63.6420
2020-01-23,19:26:00,1.3360,1185.1310,60.4100,64.3790
2020-01-23,19:27:00,1.4640,1183.7100,59.1890,67.9880
2020-01-23,19:28:00,1.6000,1183.7660,58.3440,70.6250
2020-01-23,19:29:00,1.6390,1183.8590,58.7910,71.9260
2020-01-23,19:30:00,1.5620,1183.7100,59.7140,70.4100
2020-01-23,19:31:00,1.4720,1183.7100,61.3110,66.9140
2020-01-23,19:32:00,1.3780,1182.6620,62.4950,64.9210
2020-01-23,19:33:00,1.2820,1183.8970,62.3190,64.0250
2020-01-23,19:34:00,1.2780,1183.8590,61.3470,63.6150
2020-01-23,19:35:00,1.3770,1183.6160,60.0630,65.6590
2020-01-23,19:36:00,1.5070,1182.6620,58.8810,69.0670
2020-01-23,19:37:00,1.6410,1181.2040,58.3050,71.1150
2020-01-23,19:38:00,1.6110,1182.4750,59.0450,71.7650
2020-01-23,19:39:00,1.5310,1182.3820,60.2340,69.3040
2020-01-23,19:40:00,1.4420,1182.4380,61.8230,66.1590
2020-01-23,19:41:00,1.3480,1181.8020,62.5310,64.6330
2020-01-23,19:42:00,1.2600,1182.7560,62.0750,63.8640
2020-01-23,19:43:00,1.3020,1183.8970,60.9710,63.5980
2020-01-23,19:44:00,1.4160,1183.8590,59.6310,66.6940
2020-01-23,19:45:00,1.5480,1182.5310,58.5760,69.8730
2020-01-23,19:46:00,1.6590,1181.1660,58.4390,71.5910
2020-01-23,19:47:00,1.5850,1181.3910,59.3960,71.3690
2020-01-23,19:48:00,1.5040,1182.4750,60.7050,68.0950
2020-01-23,19:49:00,1.4080,1181.1100,62.2070,65.4190
2020-01-23,19:50:00,1.3150,1182.4750,62.4900,64.2500
2020-01-23,19:51:00,1.2460,1181.2410,61.7820,63.6960
2020-01-23,19:52:00,1.3350,1181.2410,60.4850,64.3990
2020-01-23,19:53:00,1.4510,1181.3350,59.2450,68.0680
2020-01-23,19:54:00,1.5950,1181.2410,58.3470,70.4930
2020-01-23,19:55:00,1.6410,1179.8390,58.7230,71.9060
2020-01-23,19:56:00,1.5650,1178.6980,59.7460,70.5340
2020-01-23,19:57:00,1.4730,1179.7450,61.2540,67.0280
2020-01-23,19:58:00,1.3760,1179.9320,62.4140,64.9210
2020-01-23,19:59:00,1.2860,1181.2410,62.3460,64.0380
2020-01-23,20:00:00,1.2670,1180.9790,61.4110,63.5370
2020-01-23,20:01:00,1.3710,1181.3350,60.1000,65.3850
2020-01-23,20:02:00,1.4920,1180.4370,58.8620,68.9520
2020-01-23,20:03:00,1.6390,1179.8760,58.3390,71.1880
2020-01-23,20:04:00,1.6110,1179.9700,59.0200,71.8480
2020-01-23,20:05:00,1.5270,1178.6420,60.2360,69.3380
2020-01-23,20:06:00,1.4330,1180.0630,61.7790,66.1130
2020-01-23,20:07:00,1.3480,1178.6980,62.5920,64.5500
2020-01-23,20:08:00,1.2470,1179.9320,62.1020,63.8300
2020-01-23,20:09:00,1.2950,1180.0260,61.0180,63.6640
2020-01-23,20:10:00,1.4030,1180.5120,59.6410,66.9040
2020-01-23,20:11:00,1.5410,1178.7350,58.5080,69.9340
2020-01-23,20:12:00,1.6540,1178.6040,58.4930,71.6010
2020-01-23,20:13:00,1.5770,1179.3710,59.3350,71.4940
2020-01-23,20:14:00,1.4930,1177.3700,60.7100,68.1950
2020-01-23,20:15:00,1.3940,1177.2390,62.2110,65.4070
2020-01-23,20:16:00,1.3040,1177.3140,62.4240,64.2600
2020-01-23,20:17:00,1.2380,1177.3140,61.7670,63.6790
2020-01-23,20:18:00,1.3260,1177.4080,60.5440,64.2870
2020-01-23,20:19:00,1.4470,1177.3140,59.2620,68.0220
2020-01-23,20:20:00,1.5880,1177.3140,58.2830,70.6000
2020-01-23,20:21:00,1.6240,1175.9120,58.7520,72.0110
2020-01-23,20:22:00,1.5540,1175.8560,59.7720,70.5020
2020-01-23,20:23:00,1.4580,1175.9490,61.2860,66.9840
2020-01-23,20:24:00,1.3650,1177.2390,62.4600,64.9820
